zipcode,bldgtype,eui,wui,ghg,ess,electricity,natural_gas,gfa,year
10024,Multifamily Housing,80.9,20.49,3.12,81.0,1041911.4,3583154.7,89157.0,1917
10024,Multifamily Housing,107.1,36.1,4.28,58.0,1110517.8,4047372.6,72238.0,1926
10025,Multifamily Housing,74.3,25.15,3.85,88.0,1626732.4,340073.3,148768.0,1930
10023,Multifamily Housing,90.9,20.35,4.75,81.0,1804096.7,289040.6,149310.0,1931
10024,Multifamily Housing,74.2,25.59,3.96,95.0,1359864.7,183468.7,112880.0,1925
10017,Multifamily Housing,156.9,37.33,6.56,32.0,2404439.3,15189315.3,154000.0,1959
10025,Multifamily Housing,91.9,30.45,5.5,60.0,1288959.8,225859.4,125351.0,1926
10028,Multifamily Housing,114.4,25.26,4.42,40.0,1001484.1,3113014.9,56571.0,1912
10024,Multifamily Housing,84.7,20.5,3.39,69.0,1413534.4,5329515.0,118935.0,1911
10024,Multifamily Housing,87.2,26.83,3.46,79.0,1449746.2,5344793.2,117470.0,1910
10024,Multifamily Housing,92.1,24.8,4.65,73.0,2985303.9,253439.4,211980.0,1912
10019,Multifamily Housing,118.6,39.28,5.92,88.0,2375550.8,151072.7,120904.0,1929
10036,Multifamily Housing,102.2,45.24,4.29,91.0,2216782.2,7758941.7,139700.0,1924
11414,Multifamily Housing,110.5,48.55,4.57,68.0,2461701.9,10813461.7,171400.0,1964
10025,Multifamily Housing,102.1,32.76,4.07,86.0,1360933.1,4833430.2,91298.0,1917
10024,Multifamily Housing,128.1,36.23,5.04,26.0,1587739.4,5369966.5,83200.0,1911
10028,Multifamily Housing,110.3,39.88,4.22,44.0,6563273.8,14395626.7,312568.0,1963
10024,Multifamily Housing,84.1,23.81,3.23,96.0,2158551.1,6656651.4,165936.0,1913
10025,Multifamily Housing,80.9,23.37,3.26,94.0,1172593.8,4955723.3,111236.0,1926
10028,Multifamily Housing,105.3,34.5,5.12,73.0,1207288.0,110347.1,63350.0,1915
10128,Multifamily Housing,123.5,30.53,5.2,29.0,1091224.2,4139863.0,60035.0,1922
10028,Multifamily Housing,88.1,33.64,3.49,79.0,1029658.3,3664360.8,80640.0,1917
10025,Multifamily Housing,157.1,34.42,6.41,58.0,3527109.0,18044796.1,196229.0,1929
10025,Multifamily Housing,86.2,28.7,3.49,91.0,1773488.1,8294210.3,169189.0,1924
10025,Multifamily Housing,99.7,30.3,4.27,71.0,1354249.8,5574703.6,96257.0,1930
10128,Multifamily Housing,123.6,26.31,4.85,20.0,3757275.1,11802809.1,194934.0,1930
10128,Multifamily Housing,115.0,30.14,4.75,33.0,3341857.5,10419036.1,176000.0,1966
10075,Multifamily Housing,179.0,39.69,6.47,2.0,4060493.7,5610151.7,99200.0,1942
10017,Multifamily Housing,141.1,25.76,5.92,51.0,1076498.7,7079228.1,78964.0,1931
10024,Multifamily Housing,63.1,23.12,2.92,97.0,2208223.6,205546.7,177669.0,1928
10128,Multifamily Housing,81.5,23.49,3.42,79.0,1212138.7,3545260.0,97920.0,1927
10028,Multifamily Housing,175.2,71.58,6.64,12.0,1766107.6,3510484.1,50590.0,1983
10128,Multifamily Housing,126.9,31.45,4.99,47.0,1536083.3,5564293.6,85247.0,1928
10017,Multifamily Housing,117.3,45.26,6.03,79.0,1804282.2,442481.8,103108.0,1928
10025,Multifamily Housing,74.4,27.91,3.16,83.0,1659544.1,7003986.5,162140.0,1913
10024,Multifamily Housing,83.1,26.39,3.33,72.0,2699745.2,10728466.7,239764.0,1922
10065,Multifamily Housing,131.0,31.78,4.66,27.0,6356444.4,6818483.4,193180.0,1963
10023,Multifamily Housing,71.0,21.87,2.89,92.0,2554273.0,7353945.8,209664.0,1928
10028,Multifamily Housing,104.7,31.28,5.57,74.0,1445443.7,193014.7,97393.0,1962
10023,Multifamily Housing,79.3,18.48,2.73,85.0,5725776.0,4929503.0,273684.0,1926
10128,Multifamily Housing,131.4,37.21,5.44,43.0,5458932.6,18444944.4,265125.0,1952
10023,Multifamily Housing,83.7,19.55,3.38,73.0,1714638.9,7331538.9,158147.0,1925
10023,Multifamily Housing,106.1,31.14,4.85,40.0,2890879.9,120716.7,134787.0,1902
10024,Multifamily Housing,149.0,41.57,5.71,26.0,5602984.7,11044231.6,194739.0,1922
10011,Multifamily Housing,112.6,32.69,5.76,66.0,1372802.2,504831.3,84361.0,1959
10003,Multifamily Housing,151.8,52.47,5.88,29.0,5026447.5,12739397.4,187600.0,1923
10128,Multifamily Housing,91.0,31.9,3.08,77.0,8498789.0,6815586.5,350713.0,1974
10013,Multifamily Housing,116.4,31.93,4.7,58.0,3009542.1,13138970.3,202793.0,1966
10025,Multifamily Housing,92.7,20.0,4.85,84.0,961340.1,91483.3,79655.0,1927
10023,Multifamily Housing,157.1,27.4,5.84,5.0,11804155.3,3190180.0,269695.0,1987
10013,Multifamily Housing,134.5,33.38,4.63,27.0,3062941.7,2441662.3,84100.0,1915
11375,Multifamily Housing,83.9,28.65,3.43,95.0,920708.1,5064265.2,101127.0,1933
10025,Multifamily Housing,89.9,35.71,4.81,76.0,1538196.1,226118.7,141292.0,1922
10023,Multifamily Housing,180.2,38.45,7.3,8.0,4290409.0,14992562.9,158828.0,1968
10010,Multifamily Housing,108.4,45.34,4.39,79.0,3162808.2,7844743.8,173461.0,1964
10019,Multifamily Housing,153.6,54.11,7.02,23.0,4315544.9,1742981.8,147004.0,1916
10013,Multifamily Housing,87.5,17.69,3.3,65.0,2360709.0,5797515.3,153833.0,1915
11201,Multifamily Housing,108.7,33.56,4.24,56.0,6286815.1,14324141.3,305040.0,2007
10028,Multifamily Housing,223.5,56.41,8.76,1.0,6254716.9,15828966.7,156500.0,1986
10454,Multifamily Housing,104.0,78.07,4.14,81.0,3412685.2,10952569.5,210175.0,1985
10451,Multifamily Housing,117.0,93.78,4.72,66.0,4360785.0,15963024.0,257718.0,1983
10075,Multifamily Housing,142.8,24.22,4.67,18.0,5290635.8,2549929.0,125063.0,2011
10021,Multifamily Housing,116.5,59.41,4.02,38.0,5933795.9,122230.0,186869.0,1986
11206,Multifamily Housing,56.8,63.85,2.32,100.0,643277.8,3429128.4,102000.0,2000
11232,Multifamily Housing,110.1,44.5,4.41,69.0,895336.7,2950730.2,52693.0,1970
11235,Multifamily Housing,92.9,39.17,3.84,80.0,1057866.1,4630020.0,87446.0,1970
10022,Multifamily Housing,144.9,29.68,4.26,27.0,5154576.7,263990.0,105734.0,1970
11232,Multifamily Housing,107.9,37.0,4.24,72.0,1217409.5,3778824.0,71669.0,1970
11235,Multifamily Housing,124.9,44.91,4.74,45.0,1545271.9,3001520.0,61299.0,1970
11215,Multifamily Housing,111.0,36.39,4.3,65.0,1484006.6,4075730.2,79556.0,1970
11214,Multifamily Housing,85.7,45.04,3.55,90.0,899728.8,4054258.8,82180.0,1970
11101,Multifamily Housing,105.8,45.91,4.48,74.0,1869564.2,5588106.8,115404.0,1970
11355,Multifamily Housing,105.6,63.42,4.41,73.0,2177624.3,8810630.2,156657.0,1970
11375,Multifamily Housing,93.4,53.99,3.9,84.0,1753540.2,6947830.2,142546.0,1970
11355,Multifamily Housing,121.4,67.35,5.1,63.0,842823.8,4976545.5,65813.0,1970
11374,Multifamily Housing,117.3,41.12,4.78,70.0,4038806.0,16180398.8,265073.0,1970
11355,Multifamily Housing,100.6,56.25,4.37,78.0,1935602.6,8601082.2,158451.0,1970
11235,Multifamily Housing,91.6,50.69,3.73,86.0,2628762.7,9618560.1,196782.0,1970
11223,Multifamily Housing,88.6,47.34,3.79,85.0,1054470.9,4216650.1,89986.0,1970
11104,Multifamily Housing,79.1,39.03,3.2,96.0,755089.2,3251250.5,73863.0,1970
11211,Multifamily Housing,128.4,24.35,4.4,42.0,11348412.5,9885320.7,337394.0,2012
11206,Non-Refrigerated Warehouse,52.0,1.12,1.96,17.0,1228299.3,3697500.0,153000.0,1955
11213,Multifamily Housing,78.3,72.45,3.24,96.0,321783.1,1382200.0,31121.0,1922
11377,Multifamily Housing,88.0,47.4,3.8,84.0,1872167.8,7634460.2,154166.0,1970
11375,Office,142.0,34.45,5.02,32.0,5588637.4,6060429.8,158427.0,1961
11104,Multifamily Housing,103.6,49.59,4.27,72.0,769856.4,4280753.4,68495.0,1970
11374,Multifamily Housing,116.0,39.48,4.69,61.0,2663397.5,11106559.8,178240.0,1970
11415,Multifamily Housing,88.6,37.2,3.52,86.0,978136.1,2668009.8,66481.0,1970
11230,Multifamily Housing,83.2,47.55,3.53,90.0,786982.0,3279335.1,73530.0,1970
11374,Multifamily Housing,82.2,38.96,3.52,91.0,1162373.8,6258669.5,132712.0,1970
10025,Multifamily Housing,123.4,47.16,4.97,63.0,5103895.4,24755486.9,351434.0,1970
11418,Multifamily Housing,88.9,46.57,3.7,87.0,760876.0,2902340.1,61478.0,1970
11104,Multifamily Housing,91.9,44.96,3.87,83.0,688142.5,3888639.9,68495.0,1970
11374,Multifamily Housing,95.8,56.61,4.05,86.0,652233.9,3128633.8,58539.0,1970
11415,Multifamily Housing,90.5,36.86,3.77,86.0,495852.6,3081939.7,54600.0,1970
11223,Multifamily Housing,101.3,59.67,4.41,75.0,1426691.7,6525730.2,117718.0,1970
11101,Multifamily Housing,89.0,40.21,3.61,90.0,984368.1,4026316.3,82301.0,1970
11235,Multifamily Housing,96.6,53.55,3.92,78.0,1150986.0,3952729.8,78438.0,1970
11214,Multifamily Housing,89.5,44.0,3.92,83.0,1151772.1,5579610.1,113232.0,1970
11374,Multifamily Housing,88.4,34.12,3.73,90.0,1492548.2,7352699.1,147342.0,1970
11375,Multifamily Housing,99.8,42.92,4.0,71.0,1416155.4,4500710.5,90704.0,1956
11223,Multifamily Housing,110.9,52.09,4.4,70.0,803379.5,2928509.8,50789.0,1957
11223,Multifamily Housing,94.3,46.26,3.87,83.0,977222.1,4034650.3,76752.0,1958
11235,Multifamily Housing,80.7,38.44,3.32,93.0,796826.2,3670279.8,78970.0,1958
11375,Multifamily Housing,99.3,39.07,3.87,75.0,1539266.0,3953300.2,87825.0,1956
11374,Multifamily Housing,105.0,48.8,4.47,73.0,1329207.7,6975955.0,114987.0,1970
11375,Multifamily Housing,77.9,43.16,3.25,95.0,1279407.2,5149360.0,125013.0,1956
11375,Multifamily Housing,90.5,45.46,4.11,89.0,1503271.7,3865310.2,114631.0,1956
10024,Multifamily Housing,167.3,41.32,5.37,25.0,10124144.2,4877710.1,208041.0,1970
11355,Multifamily Housing,109.8,71.34,4.76,70.0,1699973.1,9668763.4,146432.0,1970
11205,Multifamily Housing,72.2,28.79,3.64,94.0,999455.3,2702340.0,110209.0,1970
11365,Multifamily Housing,86.6,30.26,3.39,80.0,751655.7,2328126.7,55216.0,1992
11435,Multifamily Housing,104.1,34.25,4.05,70.0,843886.8,2742300.2,53580.0,2004
11374,Multifamily Housing,112.7,95.37,4.45,68.0,916086.2,3594899.9,60306.0,2000
10026,Multifamily Housing,171.2,63.4,9.19,2.0,522591.7,726003.2,31752.0,1904
11355,Multifamily Housing,105.6,46.64,4.18,70.0,742957.1,3141075.5,54947.0,2001
11374,Multifamily Housing,109.6,84.28,4.24,73.0,872726.2,3417299.6,60306.0,2000
10030,Multifamily Housing,109.2,46.53,4.12,41.0,636612.3,1560893.8,33230.0,2006
10034,Multifamily Housing,157.7,180.87,6.68,11.0,510011.8,3052653.2,30725.0,1917
10468,Multifamily Housing,134.0,108.82,5.76,38.0,515952.8,3448354.4,39425.0,1918
10458,Multifamily Housing,117.4,106.59,4.98,41.0,530764.6,3316387.0,44431.0,1937
11374,Multifamily Housing,59.9,26.61,2.22,100.0,514201.8,1316000.0,51173.0,2010
10001,Office,128.3,10.86,4.23,72.0,9672637.5,5011863.7,256540.0,1927
10025,Multifamily Housing,142.1,46.81,6.64,41.0,1339927.5,95900.0,43340.0,1921
10001,Office,243.5,42.14,8.66,28.0,9652742.4,4132457.5,150554.0,1960
10022,Multifamily Housing,82.0,42.28,3.29,96.0,875797.8,3379496.6,77102.0,1930
10038,Office,135.2,9.67,4.34,66.0,12911179.0,5235206.1,316008.0,1959
11355,Multifamily Housing,113.1,52.37,4.56,71.0,762866.9,3936972.7,59993.0,1996
10025,Multifamily Housing,106.1,35.2,5.47,73.0,908881.2,117313.3,53305.0,1925
10463,Multifamily Housing,144.0,99.45,8.65,19.0,576466.1,293964.5,43680.0,1928
11435,Office,65.8,25.16,3.42,92.0,559163.2,98841.2,52758.0,1924
11355,Multifamily Housing,134.8,75.12,7.91,22.0,1069573.2,457478.8,71245.0,1951
10016,Hotel,217.5,85.05,7.71,7.0,5443025.6,5607766.9,98453.0,2014
10031,Multifamily Housing,127.2,56.04,6.75,82.0,436895.1,139450.0,27810.0,1903
10474,Multifamily Housing,125.9,117.11,6.47,47.0,721135.2,196630.0,33000.0,1920
10023,Multifamily Housing,101.7,62.65,5.91,87.0,421527.6,97753.3,33492.0,1902
10011,Multifamily Housing,63.8,30.39,2.97,100.0,362750.0,56881.2,31750.0,1915
11219,Worship Facility,151.8,35.11,5.14,17.0,1020733.9,841300.0,25500.0,1914
10562,Multifamily Housing,102.7,34.92,3.98,96.0,919595.3,2424543.3,51880.0,2011
10458,Multifamily Housing,91.1,133.55,3.19,94.0,832528.0,947657.0,37855.0,2012
10452,Multifamily Housing,115.6,76.56,4.5,49.0,1170113.3,3093381.9,58520.0,1970
10457,Multifamily Housing,104.0,7.35,4.03,81.0,1610672.8,3687563.8,82475.0,2015
10472,Multifamily Housing,52.0,84.49,1.99,100.0,497235.1,962984.9,46812.0,1930
10472,Multifamily Housing,97.0,48.68,3.91,87.0,703885.3,2601321.8,50634.0,1930
11214,Multifamily Housing,180.7,136.33,6.48,47.0,1986125.2,2671959.9,47864.0,1971
10468,Multifamily Housing,66.9,165.47,2.3,100.0,628520.6,402809.1,32405.0,1920
10453,Multifamily Housing,136.6,101.01,6.14,36.0,472004.8,3125593.8,33564.0,1931
10468,Multifamily Housing,78.6,137.09,3.08,98.0,673108.7,1355181.8,41890.0,1928
10463,Multifamily Housing,165.0,78.5,7.41,9.0,726463.8,7236101.7,60200.0,1927
11354,Multifamily Housing,107.0,98.51,5.96,73.0,923449.2,545193.9,78000.0,1940
11211,Multifamily Housing,115.4,29.19,3.7,66.0,3127446.8,1369900.0,91140.0,2008
10027,Multifamily Housing,175.1,54.62,10.15,42.0,586348.1,96678.8,34692.0,1900
11224,Multifamily Housing,64.9,50.08,2.65,99.0,2029980.7,8206631.7,229233.0,2011
11216,Multifamily Housing,101.5,60.0,4.19,77.0,602845.7,3395720.0,55200.0,1905
11226,Multifamily Housing,127.4,112.0,5.23,27.0,601882.9,3328600.1,43582.0,1931
10040,Multifamily Housing,148.2,113.29,6.13,27.0,692243.9,3167897.0,37032.0,1926
11204,Multifamily Housing,123.0,114.91,5.37,38.0,292554.0,3017700.0,34480.0,1928
11229,Multifamily Housing,117.3,100.76,5.07,42.0,326924.3,2439600.1,31000.0,1923
10472,Multifamily Housing,158.9,78.57,6.61,12.0,1080794.3,5328883.6,56679.0,1939
10453,Multifamily Housing,134.2,74.81,5.76,32.0,956748.2,6945510.1,78167.0,1939
10034,Multifamily Housing,129.2,31.48,5.37,20.0,1354386.5,7212833.4,92680.0,1937
10463,Multifamily Housing,132.9,39.38,5.58,22.0,905922.1,7098836.8,81361.0,1937
10462,Multifamily Housing,96.5,44.47,4.2,73.0,925880.3,5628161.2,95991.0,1931
10033,Multifamily Housing,202.4,59.82,11.52,7.0,1284208.7,353236.4,69024.0,1928
10016,Multifamily Housing,127.4,39.92,4.09,60.0,13545968.9,6569864.5,366200.0,1974
10028,Multifamily Housing,107.0,39.12,4.14,67.0,5490164.3,13909048.4,290816.0,1920
11355,Multifamily Housing,136.1,101.32,5.66,18.0,3450897.1,15861209.2,200476.0,1962
11435,Multifamily Housing,168.4,80.47,7.23,19.0,928004.0,5277800.4,51058.0,1952
11355,Multifamily Housing,107.2,57.24,4.4,69.0,947124.7,4144600.0,68250.0,1953
11355,Multifamily Housing,121.0,64.55,5.0,46.0,2359955.6,11919151.5,166600.0,1962
10012,Office,126.3,19.1,4.16,72.0,3759236.7,1851415.2,100100.0,1935
11374,Multifamily Housing,115.1,37.86,5.01,71.0,1852734.2,5662000.0,119985.0,1952
11372,Multifamily Housing,101.0,82.34,4.18,86.0,621746.5,3024999.7,50968.0,1928
11367,Multifamily Housing,160.2,17.05,6.76,14.0,1697172.1,12148824.5,116784.0,1950
11372,Multifamily Housing,116.6,80.33,4.88,53.0,301163.2,2018100.0,27200.0,1927
10001,Office,114.7,23.43,4.85,59.0,2125688.0,2418.2,82454.0,1910
10462,Multifamily Housing,136.9,63.31,7.6,28.0,1424978.9,312138.7,97800.0,1959
10474,Multifamily Housing,135.9,82.06,7.21,22.0,552997.9,85470.0,30750.0,1928
10463,Multifamily Housing,115.7,75.8,6.52,46.0,1049956.9,352610.0,89106.0,1926
10018,Office,131.8,8.53,5.03,65.0,4847833.7,1812.1,129465.0,1920
10025,Multifamily Housing,118.9,44.37,6.52,64.0,1391543.2,258906.7,102056.0,1964
10003,Multifamily Housing,120.9,29.18,4.64,22.0,1546159.2,4091387.7,75000.0,2002
10003,Multifamily Housing,123.0,34.6,4.61,29.0,1898586.8,3262757.8,72492.0,1910
10032,Multifamily Housing,95.8,29.2,5.48,70.0,3302549.7,578951.5,353175.0,1938
10023,Multifamily Housing,103.6,52.94,5.15,65.0,1733197.4,628087.1,110523.0,1927
10036,Multifamily Housing,138.8,42.75,5.14,55.0,3186824.9,5530129.0,109606.0,2005
10075,Multifamily Housing,125.7,35.62,6.72,55.0,1424687.5,193719.4,83494.0,1961
10024,Multifamily Housing,105.7,29.0,3.97,77.0,3037572.2,6877921.0,156806.0,1932
10024,Multifamily Housing,88.5,34.82,4.67,84.0,1535062.6,222671.9,131341.0,1931
10024,Multifamily Housing,87.6,26.78,4.56,83.0,755959.5,557775.8,65360.0,1948
10023,Multifamily Housing,87.8,35.96,4.27,81.0,3629796.3,349034.4,235234.0,1924
10024,Multifamily Housing,97.9,24.87,5.17,71.0,2185198.7,217846.9,158195.0,1924
10471,Multifamily Housing,125.1,51.38,6.63,54.0,5324123.8,8202140.6,428316.0,1960
10471,Multifamily Housing,127.1,51.12,6.83,51.0,5139410.5,9106144.5,425135.0,1960
10128,Multifamily Housing,112.1,30.96,4.68,55.0,1393697.1,5133890.1,83419.0,1922
10025,Multifamily Housing,129.8,38.18,7.13,63.0,1173244.4,194836.7,76453.0,1938
10024,Multifamily Housing,92.5,26.26,4.73,83.0,913780.3,113209.4,69337.0,1926
10025,Multifamily Housing,90.1,27.3,3.75,87.0,2588285.9,8349209.7,176618.0,1917
10023,Multifamily Housing,91.3,26.94,4.87,74.0,746464.8,112006.2,61672.0,1926
10024,Multifamily Housing,101.6,32.74,5.35,79.0,1115874.5,99918.7,78611.0,1925
10024,Multifamily Housing,99.0,33.51,4.07,87.0,732503.1,3813317.9,65031.0,1900
10023,Multifamily Housing,142.6,49.05,7.56,56.0,2155675.6,307867.7,113062.0,1926
10023,Multifamily Housing,98.6,36.44,5.25,68.0,857635.1,101125.8,65342.0,1900
10024,Multifamily Housing,92.4,28.01,3.93,72.0,1147468.9,4689931.1,88165.0,1926
11207,Multifamily Housing,176.4,62.25,7.25,18.0,4002109.3,16202999.4,165466.0,1972
10024,Multifamily Housing,108.9,26.53,5.85,69.0,734555.7,89362.5,49173.0,1927
10128,Multifamily Housing,100.5,30.99,5.53,80.0,700126.6,151357.6,57254.0,1957
10038,Multifamily Housing,199.0,50.31,8.18,9.0,16426877.2,16613386.6,388570.0,2003
10025,Multifamily Housing,93.1,19.58,3.75,88.0,1510247.4,7138526.6,135222.0,1931
10003,Multifamily Housing,127.4,30.72,5.01,50.0,936987.3,2812194.0,46738.0,1900
10023,Multifamily Housing,128.2,53.19,6.65,61.0,2129317.4,384874.2,113128.0,1930
11436,Hotel,316.2,108.28,11.04,4.0,4791636.8,4002484.4,56000.0,2001
10471,Multifamily Housing,127.3,53.99,6.75,53.0,5025875.8,9882730.9,420189.0,1960
10027,Multifamily Housing,102.0,23.49,3.79,74.0,1948676.3,3330640.6,90152.0,2011
10128,Multifamily Housing,117.0,13.58,5.84,74.0,2839517.9,103990.0,146720.0,1925
10025,Multifamily Housing,116.8,31.54,6.38,65.0,774911.2,143870.0,55762.0,1941
10025,Multifamily Housing,73.2,19.47,3.98,97.0,1173476.8,193690.0,129164.0,1912
10463,Multifamily Housing,118.8,46.63,4.95,56.0,3631306.5,18606015.5,261580.0,1953
10023,Multifamily Housing,102.9,26.1,3.39,76.0,11783774.2,7520353.1,412500.0,1968
10128,Multifamily Housing,131.0,43.01,5.18,73.0,1389748.1,4610584.3,70056.0,1941
10023,Multifamily Housing,124.4,31.55,6.55,50.0,812566.1,52300.0,45714.0,1906
10024,Multifamily Housing,117.4,30.93,6.59,63.0,593597.6,64648.5,49927.0,1908
10002,Multifamily Housing,192.4,47.24,6.94,2.0,1747373.3,2337642.5,39197.0,2005
10006,Multifamily Housing,202.3,49.57,8.55,10.0,3090507.5,1231240.6,67009.0,1903
11207,Multifamily Housing,205.9,3534.77,8.29,3.0,1532943.3,5462954.7,50640.0,1971
11207,Multifamily Housing,197.6,152.62,8.06,3.0,1974857.3,7919469.2,72922.0,1971
11204,Multifamily Housing,78.3,50.8,3.21,95.0,563657.9,2712299.7,59760.0,1929
11375,Multifamily Housing,100.7,40.47,4.06,79.0,1907478.4,8549981.8,151550.0,1949
11368,Multifamily Housing,121.2,46.18,4.89,64.0,4423666.8,16295225.8,253874.0,1959
11205,Multifamily Housing,107.3,33.13,3.97,70.0,1777624.7,3664199.9,86905.0,1987
11234,Multifamily Housing,89.1,34.05,3.86,77.0,604723.9,3925938.0,70200.0,1931
11229,Multifamily Housing,132.1,38.74,5.55,36.0,1889813.5,7998891.1,110000.0,1962
10075,Multifamily Housing,84.1,27.99,3.32,89.0,1679893.3,5402335.7,129350.0,1929
11377,Multifamily Housing,131.9,37.34,5.32,50.0,3881057.0,14502699.7,207086.0,1961
11214,Retail Store,178.1,8.19,6.04,33.0,1654757.0,1397892.9,35492.0,1998
11434,Multifamily Housing,74.6,4.45,2.83,96.0,1459125.0,3037500.1,100752.0,1984
10035,Multifamily Housing,106.7,56.9,4.11,70.0,1123314.1,3054273.6,62628.0,1920
11214,Multifamily Housing,133.9,67.07,5.6,47.0,2191459.4,10834599.8,139554.0,1972
11433,Multifamily Housing,133.9,65.22,5.32,20.0,1836800.7,5281599.8,82000.0,2001
11207,Multifamily Housing,127.0,79.91,5.6,34.0,633779.1,4343200.1,53550.0,1929
11212,Multifamily Housing,132.7,46.29,5.21,31.0,1387866.1,4107299.8,64437.0,2005
11233,Multifamily Housing,123.8,50.69,4.6,52.0,1882704.3,3649799.9,76735.0,1993
11213,Multifamily Housing,151.3,69.82,6.2,42.0,949003.5,4852799.8,54516.0,1910
10454,Multifamily Housing,148.2,101.05,6.1,5.0,1353668.5,6679439.3,77000.0,1928
10453,Multifamily Housing,135.4,106.21,5.53,18.0,1175250.5,4979236.2,65765.0,1924
10039,Multifamily Housing,197.6,101.33,8.03,4.0,1981478.1,8917551.4,79932.0,1910
10026,Multifamily Housing,118.7,61.27,4.59,81.0,1112801.6,2955803.4,54779.0,1989
10026,Multifamily Housing,144.4,76.39,5.53,45.0,1457421.0,3368350.0,54675.0,1988
10026,Multifamily Housing,128.3,48.7,5.14,50.0,1461762.9,5050514.3,76300.0,1983
11216,Multifamily Housing,161.7,56.42,6.46,42.0,1578135.9,5700399.9,67582.0,1975
10025,Multifamily Housing,81.1,33.03,4.57,87.0,340668.6,84478.1,35040.0,1921
11218,Multifamily Housing,73.8,48.97,2.89,94.0,2323446.9,7242800.2,201462.0,1964
11218,Multifamily Housing,152.4,102.18,6.4,10.0,1161841.3,5952500.1,64800.0,1962
10019,Office,269.1,64.52,9.78,22.0,2484144.9,42806.1,39280.0,1909
10033,Multifamily Housing,97.8,45.77,4.03,88.0,880538.8,4667372.6,80000.0,1920
10462,Multifamily Housing,117.6,166.49,5.02,57.0,2206310.9,16984154.8,216875.0,1927
10471,Multifamily Housing,102.8,49.34,4.12,63.0,3077420.9,13498612.3,237000.0,1959
10459,Multifamily Housing,139.3,105.95,8.11,32.0,690972.9,16863.3,47600.0,1925
10467,Multifamily Housing,124.2,116.28,7.62,46.0,841968.0,392818.2,75643.0,1926
11230,Multifamily Housing,93.7,68.75,3.97,69.0,390442.9,2313500.1,39270.0,1926
11225,Multifamily Housing,77.2,43.0,3.15,87.0,476863.0,1961300.0,45900.0,1918
10463,Multifamily Housing,149.2,108.81,9.02,17.0,547932.6,211000.0,43776.0,1927
